Temperature,pH,DO,BOD,COD,SS,EC,TN,NO3N,NH3N,TP,PO4P,Chla,TOC
13.1,5.9,16.3,6.7,9.0,11.0,279,2.479,1.634,0.012,0.163,0.049,58.4,5.5
19.0,7.4,18.0,14.0,16.0,31.6,305,2.052,0.716,0.022,0.234,0.009,161.6,7.2
17.6,7.6,15.8,10.9,13.9,21.1,339,2.044,0.733,0.021,0.236,0.012,95.7,9.5
21.7,6.6,15.5,12.2,16.0,24.1,363,1.537,0.325,0.024,0.224,0.014,169.3,6.5
18.3,6.5,10.2,4.0,8.4,6.9,311,1.821,0.951,0.103,0.152,0.053,20.1,6.1
20.9,6.9,13.5,9.4,13.4,18.2,337,1.488,0.367,0.032,0.181,0.009,75.2,7.9
19.3,6.6,15.6,10.2,14.9,22.2,389,1.554,0.406,0.062,0.187,0.000,154.8,10.0
23.8,6.1,14.1,5.8,11.2,15.8,271,1.554,0.648,0.077,0.152,0.044,45.9,7.6
22.4,7.3,6.5,4.6,12.5,16.6,247,2.389,0.795,0.390,0.193,0.035,23.3,8.0
22.0,7.0,7.2,4.9,12.2,27.3,431,2.876,1.350,0.427,0.223,0.044,13.5,7.6
23.4,7.0,6.5,5.0,11.2,20.8,227,3.145,1.329,0.521,0.174,0.052,13.3,8.7
27.5,7.6,9.1,4.3,12.2,8.7,264,2.550,1.428,0.048,0.130,0.041,30.5,9.0
27.1,7.3,7.0,2.6,12.0,9.8,253,2.412,1.506,0.160,0.146,0.066,16.8,8.2
28.3,7.2,6.1,3.2,11.7,15.5,207,2.732,1.635,0.258,0.277,0.169,14.9,8.8
26.9,7.1,5.8,5.7,8.6,17.4,138,2.367,1.089,0.603,0.172,0.075,20.9,5.7
25.8,7.2,6.8,2.1,7.5,8.2,196,2.002,1.422,0.131,0.169,0.092,9.9,5.4
30.1,7.5,7.7,2.2,7.6,8.6,226,1.075,0.570,0.044,0.172,0.117,9.7,5.0
28.7,7.3,6.6,1.6,7.2,6.2,226,1.601,1.072,0.092,0.141,0.103,4.3,5.0
23.7,7.7,8.9,2.2,6.9,4.2,204,0.782,0.348,0.043,0.124,0.078,7.5,4.4
24.4,7.4,8.4,3.1,7.2,4.8,259,1.555,0.905,0.136,0.147,0.070,9.1,5.2
26.7,8.3,10.1,3.0,7.4,11.5,304,1.364,0.665,0.016,0.197,0.084,27.7,5.5
20.5,7.4,8.7,2.1,6.8,7.0,209,1.146,0.631,0.070,0.157,0.072,15.2,4.4
17.2,7.4,8.4,2.7,9.7,5.1,374,2.582,1.793,0.250,0.143,0.058,5.6,5.3
18.3,7.6,9.3,2.0,6.4,5.3,360,2.304,1.593,0.077,0.157,0.059,15.9,4.2
14.7,7.7,10.2,2.8,6.5,2.6,403,2.641,1.961,0.117,0.105,0.050,6.1,3.7
11.2,7.6,1.5,3.1,7.7,6.5,355,2.545,1.599,0.312,0.170,0.072,12.8,5.0
11.4,8.1,12.9,6.8,9.7,11.3,349,1.772,0.915,0.009,0.219,0.025,50.7,5.7
4.2,7.8,13.5,3.2,7.5,5.0,354,2.329,1.729,0.089,0.113,0.036,17.8,3.9
5.3,8.0,13.9,3.4,6.0,4.5,370,2.604,1.983,0.083,0.130,0.040,14.3,3.8
5.4,8.2,15.1,3.6,7.4,5.0,420,3.861,3.020,0.375,0.180,0.083,16.0,4.9
4.4,7.1,11.3,3.2,8.7,9.8,367,4.234,3.339,0.315,0.202,0.071,5.3,6.7
2.4,7.4,13.7,2.8,5.5,3.6,436,3.541,2.616,0.383,0.121,0.063,7.1,3.6
3.2,7.6,13.3,4.1,7.4,6.0,399,3.371,2.154,0.429,0.137,0.043,20.9,5.4
6.5,7.5,12.3,5.4,7.7,8.6,375,2.941,1.947,0.232,0.146,0.025,31.5,5.7
5.6,7.2,8.2,7.6,12.3,10.2,484,4.509,1.561,1.657,0.265,0.042,16.8,8.4
6.1,8.4,13.7,7.7,12.8,14.5,374,2.822,1.445,0.259,0.264,0.031,74.5,8.6
8.9,9.0,15.2,8.5,14.1,25.9,376,2.075,1.103,0.018,0.211,0.009,107.8,6.0
9.1,7.2,8.7,10.7,15.5,18.7,339,3.663,1.065,1.530,0.244,0.065,20.1,11.5
11.6,8.7,15.0,12.3,16.8,28.2,415,2.930,1.609,0.025,0.243,0.032,145.5,11.4
16.3,9.1,14.7,13.3,19.3,34.1,446,2.430,0.930,0.031,0.243,0.011,103.2,9.6
13.5,7.2,9.5,3.9,9.3,12.2,367,3.882,2.235,0.248,0.149,0.058,23.1,6.7
17.9,8.7,15.6,9.1,13.0,19.3,371,2.304,1.307,0.031,0.154,0.018,42.1,9.5
17.0,8.9,13.5,13.8,17.2,33.3,406,2.106,0.641,0.028,0.261,0.008,236.2,12.9
16.0,7.0,9.2,3.0,9.3,13.8,260,3.568,2.775,0.186,0.140,0.079,4.1,6.5
20.5,8.2,12.0,5.3,9.6,13.8,347,2.251,1.436,0.029,0.148,0.059,35.8,7.1
20.7,6.9,7.5,5.9,11.7,19.2,334,1.920,0.860,0.081,0.154,0.028,39.7,9.1
21.6,6.8,7.3,5.8,13.2,90.3,184,2.894,1.205,0.794,0.255,0.095,14.9,10.1
22.7,6.8,7.5,3.8,9.5,27.6,229,2.956,1.673,0.227,0.196,0.095,8.4,7.0
25.8,7.2,9.2,3.8,9.8,11.8,268,2.140,1.224,0.206,0.153,0.078,15.5,7.8
26.8,7.3,9.5,4.1,12.1,15.1,265,1.982,0.814,0.222,0.159,0.077,20.9,8.2
23.1,6.7,6.8,4.7,15.1,90.0,196,2.567,1.162,0.489,0.274,0.112,13.5,10.7
27.2,6.8,7.3,2.3,7.7,9.8,209,2.814,2.016,0.110,0.141,0.088,5.4,5.7
25.2,6.3,6.9,4.3,8.0,97.5,103,1.901,0.895,0.397,0.269,0.112,4.0,7.4
25.6,6.0,7.4,3.6,7.1,58.1,157,2.151,1.528,0.146,0.239,0.117,2.6,5.5
29.4,7.2,7.8,3.4,7.0,8.7,270,1.626,1.113,0.037,0.112,0.050,20.2,4.6
29.1,7.0,6.6,2.9,7.5,29.6,159,1.605,0.994,0.171,0.166,0.087,7.7,5.9
29.8,8.4,7.0,1.8,5.9,6.2,192,1.264,0.768,0.077,0.121,0.091,7.5,4.2
27.4,7.0,8.8,2.2,6.4,5.8,259,1.812,1.191,0.060,0.122,0.073,10.3,4.5
25.9,6.4,9.1,1.8,5.7,4.0,179,0.978,0.632,0.073,0.081,0.063,5.4,3.7
24.8,6.5,7.7,2.1,7.8,32.6,138,1.658,1.084,0.098,0.232,0.129,1.7,6.0
22.0,6.6,8.3,1.7,4.7,4.9,216,2.164,1.803,0.112,0.103,0.064,1.6,4.2
19.0,6.4,9.5,2.9,5.1,3.6,266,2.143,1.624,0.125,0.113,0.064,4.1,4.4
19.2,6.6,9.3,4.6,5.5,3.2,293,2.227,1.739,0.098,0.098,0.056,9.5,4.8
18.3,6.7,8.9,2.8,5.9,5.6,318,2.499,1.924,0.142,0.115,0.068,4.9,4.1
15.4,6.5,10.0,2.4,6.3,5.8,325,2.576,1.869,0.174,0.137,0.086,13.7,4.7
16.5,6.6,9.4,2.5,5.5,4.5,338,2.628,1.888,0.215,0.162,0.104,11.7,4.4
3.3,6.9,12.9,0.9,3.5,2.7,157,2.522,2.219,0.000,0.021,0.015,5.9,1.8
2.6,7.0,11.3,1.7,4.0,10.3,185,3.039,2.544,0.012,0.007,0.001,4.6,2.6
6.7,7.5,10.1,2.6,3.6,4.7,153,2.013,1.612,0.266,0.012,0.008,9.3,2.6
11.6,7.0,9.8,1.7,2.8,6.7,140,2.603,2.331,0.061,0.018,0.013,14.9,1.6
15.6,6.1,9.6,2.4,2.3,14.0,119,1.926,1.625,0.117,0.059,0.040,13.5,1.6
22.0,6.0,7.8,0.9,3.9,15.3,204,3.829,3.107,0.210,0.092,0.022,4.5,2.9
23.5,6.5,6.5,0.5,3.8,13.7,132,3.585,2.759,0.077,0.085,0.075,2.3,2.1
28.4,7.4,8.1,0.4,3.3,7.0,198,2.378,1.663,0.015,0.156,0.120,5.9,2.3
22.2,7.1,9.3,3.1,6.0,7.0,198,2.378,1.663,0.015,0.156,0.120,5.9,2.3
22.9,7.3,7.7,0.7,3.7,8.3,123,1.609,1.258,0.019,0.044,0.013,3.8,2.1
15.2,7.4,12.3,2.8,4.1,5.7,157,1.743,1.441,0.018,0.040,0.009,14.3,1.6
7.5,7.6,12.2,3.3,4.4,7.3,157,2.460,2.167,0.015,0.069,0.003,14.1,2.1
5.2,7.3,15.7,1.2,2.1,2.7,170,6.719,2.314,0.000,0.014,0.000,4.9,1.5
3.9,7.6,13.2,2.0,2.2,1.7,195,2.585,2.389,0.000,0.019,0.004,3.9,1.2
7.1,7.1,15.0,2.2,5.1,11.3,225,4.719,2.167,0.057,0.028,0.007,11.5,1.4
17.1,8.0,9.7,2.8,4.6,9.0,245,4.825,3.979,0.056,0.045,0.016,23.4,2.0
16.3,7.3,9.4,1.8,3.6,9.7,173,2.297,1.911,0.020,0.030,0.018,5.4,1.7
24.9,7.3,8.3,1.8,7.0,9.7,219,2.323,1.300,0.076,0.055,0.020,1.2,3.6
23.1,7.5,6.8,1.6,5.4,16.0,169,1.994,1.480,0.075,0.112,0.080,1.6,2.8
23.7,7.4,7.0,3.0,8.1,22.3,135,2.167,1.510,0.034,0.125,0.039,7.6,3.9
22.4,6.5,8.2,0.8,4.5,7.7,110,2.513,1.850,0.000,0.061,0.026,1.3,2.5
20.4,7.4,9.7,1.0,3.4,3.0,131,1.581,1.520,0.000,0.041,0.021,4.5,2.0
13.4,6.9,8.4,0.5,3.8,4.7,174,1.315,1.030,0.000,0.040,0.013,1.4,3.0
9.2,7.0,12.9,1.9,5.1,3.7,169,2.110,1.720,0.000,0.035,0.009,9.1,3.0
6.9,8.0,14.5,1.9,3.8,9.0,210,3.192,2.353,0.000,0.050,0.015,16.0,2.1
3.8,6.7,16.4,2.3,5.0,2.3,170,2.548,2.367,0.180,0.025,0.007,5.5,2.2
6.5,7.1,11.5,2.3,4.3,3.0,209,2.266,1.850,0.000,0.026,0.036,7.0,2.3
15.1,7.0,7.7,1.2,4.2,3.3,171,2.252,2.230,0.080,0.000,0.000,5.2,2.4
18.0,7.3,10.2,1.8,4.5,9.0,159,1.800,1.640,0.046,0.033,0.003,8.8,3.2
22.6,7.4,9.3,2.8,6.0,7.0,213,1.866,1.510,0.000,0.021,0.001,2.9,2.6
23.6,7.2,7.4,1.0,7.2,4.3,228,1.768,1.170,0.000,0.038,0.004,3.3,3.6
25.2,6.8,6.2,1.3,6.5,5.0,189,1.979,1.232,0.021,0.066,0.015,7.6,3.3
23.3,6.3,6.7,0.5,3.0,1.3,223,1.558,1.455,0.046,0.012,0.019,3.1,1.9
19.8,7.0,8.9,1.4,3.3,11.7,219,1.311,1.190,0.009,0.016,0.003,3.7,2.0
17.1,8.5,10.2,2.6,3.0,1.7,257,1.026,0.872,0.025,0.019,0.003,1.3,2.1
7.4,7.3,12.4,2.0,3.3,1.7,308,4.192,4.169,0.000,0.035,0.021,2.6,1.7
6.4,6.0,14.2,3.6,3.0,2.0,221,2.774,2.556,0.020,0.017,0.000,7.4,1.7
3.2,7.5,12.4,1.6,2.4,1.7,233,5.164,3.249,0.024,0.018,0.001,3.0,1.6
5.4,8.2,12.2,1.6,3.5,2.7,166,2.196,1.905,0.019,0.017,0.004,5.5,2.0
5.4,7.6,11.1,2.1,4.0,5.7,301,3.355,2.973,0.055,0.028,0.001,18.4,1.7
5.4,7.5,10.1,1.1,4.9,4.6,178,2.542,2.182,0.043,0.032,0.003,5.6,2.1
5.4,7.5,8.5,1.4,5.8,24.0,195,2.342,1.707,0.029,0.099,0.016,10.0,2.7
24.7,7.4,7.4,0.8,7.4,9.3,193,2.546,2.004,0.044,0.096,0.049,2.1,3.6
27.9,7.6,8.3,0.8,7.0,5.4,177,1.457,1.000,0.030,0.056,0.019,4.3,3.3
24.2,7.6,7.7,0.4,4.5,4.4,204,1.153,0.902,0.019,0.032,0.016,1.3,2.1
22.6,7.4,6.5,0.5,5.7,3.3,132,2.855,2.700,0.021,0.073,0.046,2.8,3.0
12.9,7.3,9.7,1.4,5.6,3.5,169,1.859,1.585,0.026,0.017,0.008,6.6,2.6
10.4,7.5,10.2,1.2,6.2,3.1,178,1.880,1.527,0.035,0.018,0.004,3.3,2.6
8.1,7.9,12.4,0.5,6.3,4.2,176,1.789,1.609,0.034,0.050,0.002,4.3,2.0
4.6,7.7,11.8,1.7,6.8,8.7,197,1.880,1.452,0.004,0.011,0.001,7.2,2.0
7.0,7.8,11.8,1.2,6.6,8.8,251,2.250,2.014,0.095,0.016,0.008,7.4,2.1
15.7,7.9,10.8,0.9,8.0,6.2,205,1.644,1.379,0.139,0.029,0.012,3.8,2.4
18.2,7.9,9.9,1.7,6.2,7.8,150,1.340,0.802,0.052,0.041,0.008,2.3,2.4
20.9,7.3,6.7,1.6,9.2,5.4,236,2.025,1.371,0.141,0.080,0.006,12.2,4.8
24.5,7.8,5.3,1.7,8.9,9.6,275,3.016,2.154,0.017,0.130,0.015,9.6,3.9
26.1,7.1,7.1,2.1,7.1,8.2,189,3.168,2.156,0.068,0.102,0.010,5.8,3.2
23.9,7.3,7.4,0.3,5.0,2.9,189,1.799,1.599,0.047,0.021,0.004,0.9,2.2
22.3,7.3,6.3,0.6,4.2,2.9,208,1.810,1.650,0.026,0.027,0.010,5.1,2.2
10.2,7.6,11.3,1.5,4.2,2.2,222,1.529,1.204,0.037,0.028,0.002,5.1,2.4
6.1,8.2,13.4,1.4,2.8,2.2,275,2.042,1.706,0.269,0.013,0.003,6.2,1.6
2.9,8.2,13.2,1.5,3.3,1.7,352,3.319,2.935,0.038,0.011,0.010,3.1,1.4
4.7,8.3,13.6,1.9,4.8,5.4,376,4.228,3.838,0.097,0.028,0.003,3.2,1.6
8.9,7.2,11.0,1.6,6.3,8.2,292,3.679,2.736,0.181,0.053,0.000,5.3,3.3
15.8,7.6,9.0,1.5,4.9,5.7,248,3.052,2.733,0.031,0.028,0.004,2.8,2.3
16.1,7.6,10.0,1.1,4.5,5.7,186,2.734,2.403,0.058,0.041,0.014,3.2,2.3
23.3,7.4,8.4,1.3,10.0,6.4,239,2.924,2.241,0.082,0.068,0.028,6.3,3.9
22.1,7.3,7.9,1.8,8.4,64.8,152,2.934,2.063,0.204,0.180,0.019,9.2,3.3
28.1,7.6,9.1,1.2,4.2,5.1,226,2.471,1.928,0.021,0.035,0.017,4.1,2.3
23.4,7.6,8.4,0.6,6.3,8.5,135,2.771,2.325,0.075,0.080,0.032,3.0,2.6
19.8,7.8,8.3,1.9,5.2,4.8,215,2.618,2.129,0.007,0.050,0.008,7.6,5.6
12.8,8.4,10.6,1.8,4.2,2.7,184,1.787,1.757,0.019,0.026,0.022,6.1,2.3
13.2,7.9,9.9,1.8,6.4,9.2,200,2.028,1.551,0.180,0.042,0.012,13.8,2.7
3.7,7.4,14.1,0.8,3.8,1.7,239,2.186,1.813,0.036,0.015,0.005,3.6,2.0
3.9,7.8,12.3,1.6,3.1,6.7,288,2.062,1.676,0.335,0.019,0.006,7.4,2.5
10.3,7.3,13.0,2.0,5.5,5.4,274,2.528,2.079,0.097,0.044,0.004,27.9,2.3
11.0,7.4,11.1,0.8,3.0,4.8,271,2.156,1.875,0.089,0.043,0.016,3.8,1.4
16.6,7.7,10.4,1.0,4.8,2.7,205,1.609,1.339,0.093,0.028,0.015,5.7,2.7
22.1,7.4,8.6,1.2,5.9,8.8,204,1.918,1.468,0.137,0.064,0.024,7.4,3.2
23.0,7.5,7.4,1.6,6.5,6.6,257,3.133,2.556,0.100,0.096,0.044,4.4,3.5
26.6,7.3,8.5,2.4,5.7,5.4,196,2.179,1.711,0.054,0.063,0.021,10.2,2.9
24.9,7.4,6.8,0.8,6.2,3.5,150,2.014,1.637,0.012,0.073,0.050,6.7,3.1
20.8,7.3,8.7,0.8,6.1,6.9,127,2.072,1.836,0.011,0.040,0.037,12.4,2.6
14.7,7.5,10.3,2.0,4.7,6.4,145,1.672,1.385,0.037,0.031,0.008,15.3,3.4
5.4,8.0,13.9,1.6,5.3,2.4,260,2.686,2.218,0.022,0.038,0.012,6.4,2.3
4.5,7.8,12.6,1.0,5.1,3.6,184,2.028,1.646,0.086,0.050,0.015,3.4,3.2
6.4,7.8,12.8,1.0,5.2,4.8,265,2.781,2.522,0.029,0.039,0.009,11.8,2.3
6.4,8.2,12.3,1.2,3.9,3.1,229,2.228,1.700,0.483,0.026,0.013,7.4,2.6
13.8,7.8,11.1,1.6,4.1,6.2,207,1.795,1.499,0.059,0.043,0.014,7.8,2.8
18.9,7.4,9.2,1.6,5.5,5.9,190,1.413,1.129,0.071,0.043,0.019,8.5,2.6
19.8,7.1,9.4,2.5,5.6,9.4,171,1.675,1.261,0.085,0.059,0.018,13.4,3.2
21.9,7.0,8.0,2.4,6.4,9.6,171,2.389,2.009,0.093,0.077,0.035,15.8,4.0
23.7,7.0,7.9,1.7,5.0,14.9,148,2.726,2.323,0.053,0.092,0.062,5.8,3.1
22.4,6.8,8.4,2.7,6.8,7.7,102,2.120,1.659,0.073,0.145,0.065,16.1,3.3
19.0,6.7,9.0,2.7,5.5,9.6,106,1.361,1.176,0.026,0.038,0.009,14.6,3.3
12.5,7.2,10.8,1.2,3.1,5.9,177,1.358,1.268,0.053,0.031,0.013,7.3,2.6
7.7,7.0,12.4,0.8,3.3,4.4,182,1.634,1.470,0.030,0.068,0.015,8.4,2.3
3.7,7.0,13.8,1.8,2.8,3.2,216,1.800,1.640,0.050,0.043,0.012,4.7,2.6
5.4,7.0,12.8,1.8,4.4,9.3,192,1.900,1.596,0.132,0.060,0.015,15.6,3.3
8.4,7.2,11.5,4.4,12.1,62.7,301,7.811,5.410,0.927,0.276,0.135,23.9,6.9
13.0,7.3,9.9,0.6,3.6,9.3,179,2.458,2.187,0.055,0.084,0.024,9.8,2.7
15.7,7.7,9.7,0.5,4.6,6.7,200,1.858,1.738,0.034,0.075,0.025,3.5,3.0
20.4,6.7,8.0,2.1,7.3,15.7,249,2.447,1.890,0.124,0.167,0.050,6.7,4.6
25.5,7.5,8.0,1.7,8.6,8.1,228,2.046,1.480,0.059,0.140,0.035,8.1,5.6
25.4,7.2,7.2,2.4,8.5,8.9,175,1.696,1.227,0.059,0.175,0.048,11.7,4.6
24.6,7.4,8.5,3.4,9.1,12.0,180,1.295,0.704,0.017,0.217,0.017,40.5,5.4
23.6,7.6,8.3,2.5,7.1,7.0,136,1.022,0.626,0.037,0.122,0.019,17.9,2.9
14.8,7.3,10.9,1.2,3.3,2.7,253,1.789,1.653,0.026,0.049,0.014,5.6,2.0
7.1,7.7,12.4,0.8,3.7,3.6,206,1.571,1.390,0.038,0.209,0.093,5.7,2.8
4.0,8.2,13.9,1.1,3.4,2.1,228,1.477,1.337,0.011,0.030,0.005,3.4,2.6
2.9,8.1,13.9,1.7,3.8,2.2,232,1.576,1.428,0.068,0.034,0.014,3.2,2.6
5.8,7.8,12.7,2.1,5.0,10.7,245,1.865,1.441,0.071,0.039,0.028,2.1,3.3
12.7,7.5,10.1,1.2,5.4,5.2,241,2.639,2.384,0.022,0.028,0.027,6.8,3.2
19.0,7.3,9.6,1.2,5.0,7.8,215,1.721,1.445,0.020,0.022,0.022,6.6,3.0
20.7,6.8,7.8,1.6,7.4,12.1,272,2.281,2.041,0.095,0.054,0.034,8.3,5.2
26.2,7.1,7.0,1.9,8.0,10.9,275,1.870,1.718,0.070,0.091,0.071,4.4,6.0
27.0,6.9,7.6,1.7,3.6,2.6,290,2.504,2.334,0.010,0.021,0.010,6.3,2.4
22.4,6.9,6.4,0.6,3.8,1.0,295,2.343,2.106,0.002,0.021,0.017,3.8,2.2
15.6,7.3,11.2,1.0,3.5,0.4,272,1.908,1.698,0.200,0.037,0.015,1.7,2.0
13.8,8.1,12.5,1.3,4.7,1.6,215,0.776,0.544,0.007,0.052,0.010,9.4,3.1
3.6,8.0,14.5,1.2,3.2,0.8,289,1.439,1.200,0.003,0.028,0.009,7.4,2.4
3.1,7.4,14.5,1.5,4.0,1.5,226,1.779,1.764,0.002,0.032,0.009,4.2,2.6
4.2,7.4,13.6,1.3,3.5,6.9,317,2.638,2.402,0.053,0.044,0.008,7.8,2.5
9.3,7.8,10.8,2.1,4.0,2.2,318,2.422,2.049,0.054,0.042,0.008,7.5,3.2
13.1,7.8,9.9,1.4,4.6,2.9,321,4.130,4.056,0.028,0.041,0.010,6.8,2.9
16.2,8.2,9.2,2.8,5.2,7.2,365,2.191,1.777,0.108,0.051,0.015,12.4,3.2
21.2,7.7,8.5,1.7,7.0,3.9,298,2.407,1.776,0.001,0.046,0.018,3.8,4.8
25.4,7.0,7.8,1.5,5.8,17.8,139,2.519,2.272,0.055,0.112,0.099,14.2,3.5
25.9,7.8,8.1,2.4,5.8,9.6,126,2.020,1.716,0.061,0.088,0.048,11.9,3.0
25.0,7.4,7.9,1.2,5.6,8.4,158,1.635,1.164,0.028,0.048,0.031,7.8,3.3
18.5,8.5,8.7,1.5,5.0,19.5,146,1.361,1.072,0.040,0.046,0.019,9.1,3.0
1.3,6.9,15.0,1.7,4.1,5.0,212,2.950,2.403,0.000,0.047,0.030,6.1,1.7
2.9,7.1,12.1,1.9,4.7,11.0,210,3.134,2.762,0.015,0.005,0.001,5.4,2.3
6.5,7.4,11.0,3.5,4.6,10.3,169,2.646,1.758,0.100,0.019,0.016,17.2,2.3
12.5,6.9,4.4,9.1,8.0,19.0,351,7.183,1.428,5.315,0.315,0.314,15.5,2.1
17.2,6.6,2.9,10.1,7.7,14.3,266,6.220,0.671,4.593,0.486,0.482,13.3,3.0
24.3,7.0,4.7,5.1,7.9,22.0,270,3.801,1.278,1.834,0.218,0.179,6.4,3.7
25.7,6.7,6.7,1.4,6.8,49.0,136,3.268,2.351,0.295,0.210,0.145,6.5,2.6
29.2,7.5,5.1,4.8,6.0,33.7,193,3.034,2.103,0.760,0.168,0.130,23.8,3.1
23.1,7.6,9.2,4.1,6.9,33.7,193,3.034,2.103,0.760,0.168,0.130,23.8,3.1
22.8,7.7,6.7,2.5,4.9,36.7,170,2.006,1.227,0.260,0.130,0.077,11.9,2.3
15.0,7.5,8.9,4.1,7.5,31.0,226,1.781,1.117,0.341,0.130,0.075,33.5,2.8
6.2,7.8,15.3,4.5,6.2,12.3,226,1.758,1.119,0.042,0.112,0.028,12.6,2.8
5.5,7.8,15.4,3.6,3.8,16.0,326,8.147,3.359,0.132,0.137,0.092,20.1,2.0
4.3,8.2,16.9,6.3,6.6,13.0,323,1.473,0.720,0.000,0.134,0.047,29.9,2.8
7.3,7.3,15.9,7.4,10.7,19.3,343,1.692,1.026,0.213,0.114,0.042,41.0,3.9
18.4,8.5,11.8,6.5,10.3,27.3,303,5.320,4.446,0.223,0.111,0.025,90.5,3.9
17.4,7.7,9.7,4.5,6.1,36.3,196,2.128,1.119,0.111,0.096,0.090,36.4,2.5
26.0,7.8,7.0,4.6,9.4,22.3,251,1.898,0.788,0.382,0.081,0.067,3.6,4.3
27.6,7.8,8.7,2.1,6.4,8.7,255,1.208,0.420,0.158,0.079,0.042,4.1,4.4
23.6,7.2,6.6,2.9,7.9,38.7,138,2.230,1.730,0.029,0.149,0.052,7.3,3.6
22.4,6.9,8.6,0.9,4.5,9.7,122,2.394,1.960,0.006,0.097,0.058,1.8,2.7
20.1,7.8,8.9,2.8,5.7,14.3,178,1.530,0.950,0.095,0.173,0.121,9.1,2.6
12.0,7.1,9.2,2.0,4.5,19.0,266,2.146,1.630,0.019,0.085,0.029,3.8,2.5
6.6,7.0,13.6,2.9,5.2,4.7,197,2.480,2.430,0.000,0.059,0.032,5.5,2.8
2.9,7.7,13.3,2.0,3.9,6.0,264,3.132,2.669,0.007,0.065,0.021,9.1,2.5
3.5,7.6,14.1,2.7,4.5,4.3,203,2.629,2.080,0.161,0.056,0.022,10.4,2.2
7.0,7.5,11.9,2.3,4.6,4.3,253,2.200,2.060,0.035,0.040,0.040,5.9,2.2
16.4,7.5,9.2,2.7,6.6,20.3,190,2.587,2.470,0.134,0.001,0.000,18.2,3.0
19.3,8.0,8.3,2.2,4.9,19.0,171,1.554,1.260,0.078,0.064,0.010,9.4,3.3
24.2,7.3,6.8,2.8,7.6,19.3,219,1.457,1.090,0.000,0.026,0.002,3.4,3.1
25.5,7.6,4.7,2.7,8.8,18.7,269,1.301,0.410,0.055,0.074,0.005,11.5,4.7
27.4,7.4,4.5,2.8,9.2,25.3,214,1.041,0.070,0.019,0.115,0.017,41.1,4.1
23.2,6.9,4.4,2.1,6.1,14.3,248,0.794,0.414,0.010,0.030,0.068,12.3,3.2
18.2,7.2,6.9,1.9,5.5,13.7,243,0.823,0.377,0.154,0.081,0.023,6.9,3.2
13.5,7.1,8.4,1.4,5.9,2.7,302,1.128,0.724,0.052,0.059,0.017,6.0,4.3
6.9,7.1,11.4,2.3,4.2,3.3,356,3.081,2.492,0.039,0.043,0.018,1.4,2.5
6.8,6.6,15.5,3.8,3.8,0.7,278,2.026,1.781,0.018,0.026,0.001,8.5,2.2
1.8,7.7,13.0,1.7,3.2,1.7,158,5.143,4.024,0.027,0.031,0.020,2.2,2.4
4.6,8.4,12.1,1.6,4.0,2.5,205,2.053,1.573,0.020,0.020,0.001,5.3,2.0
4.6,7.6,8.8,3.6,5.8,20.0,206,1.593,1.086,0.036,0.073,0.003,45.5,2.6
4.6,7.6,9.1,1.6,5.5,14.0,217,2.489,2.039,0.165,0.063,0.009,7.7,2.5
4.6,7.6,8.5,1.9,6.4,21.0,214,2.175,1.383,0.039,0.073,0.019,14.0,3.2
27.0,7.5,6.8,1.2,7.6,14.7,195,2.818,2.176,0.063,0.120,0.055,4.3,3.5
29.2,8.0,6.8,1.5,8.9,21.0,210,1.168,0.583,0.028,0.080,0.001,19.5,3.6
24.3,7.5,3.9,1.8,9.2,10.0,219,0.621,0.068,0.025,0.071,0.021,10.5,4.3
21.7,7.6,5.7,1.3,9.4,13.0,252,2.318,1.815,0.130,0.148,0.079,4.8,4.6
12.6,7.9,10.3,2.0,6.5,11.2,254,1.916,1.432,0.087,0.047,0.029,6.9,3.3
9.9,7.9,10.9,0.8,7.3,4.1,240,1.970,1.534,0.102,0.046,0.020,2.0,2.7
5.9,8.1,12.5,0.6,6.0,4.6,49,1.845,1.642,0.059,0.066,0.005,4.5,2.1
4.7,8.0,13.2,0.5,6.4,6.1,232,1.661,1.218,0.025,0.023,0.003,7.6,2.2
8.0,7.9,11.9,1.4,8.6,10.0,329,2.009,1.672,0.114,0.041,0.015,13.8,2.9
17.2,8.1,12.8,2.6,12.1,13.8,315,0.927,0.292,0.065,0.039,0.019,22.2,4.2
19.8,8.2,9.6,6.1,11.6,19.7,306,1.221,0.387,0.079,0.137,0.025,22.9,4.4
23.3,7.3,5.1,3.5,17.5,24.6,347,1.927,0.439,0.591,0.158,0.003,61.7,6.0
26.6,7.7,6.0,6.5,16.8,20.0,263,2.197,0.938,0.228,0.127,0.008,64.5,5.7
26.4,7.3,6.5,1.7,13.7,21.0,215,2.562,1.424,1.009,0.241,0.085,8.3,3.8
24.1,7.5,5.3,0.8,8.3,15.4,207,0.869,0.346,0.007,0.061,0.002,8.4,3.4
22.5,7.9,6.8,0.9,6.1,21.6,192,1.316,0.836,0.141,0.081,0.017,5.5,2.8
11.0,7.7,8.9,1.2,6.6,5.6,312,0.994,0.450,0.148,0.827,0.725,6.4,3.3
7.0,8.2,12.8,4.3,4.8,3.3,327,0.554,0.112,0.242,0.113,0.104,19.8,3.0
4.2,8.2,13.6,2.5,6.2,6.8,410,1.283,0.795,0.039,0.206,0.134,14.4,3.1
4.0,8.1,13.7,2.0,7.1,6.1,435,4.679,3.886,0.194,0.165,0.114,8.9,3.1
